id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
936,21,19/11/2017,J'ai travaillé chez Lectra à temps plein plus d'un an,peu délégation priorités changeantes,salaire moyenne bon cadre vie,254
937,17,01/11/2017,J'ai travaillé chez Lectra à temps plein moins d'un an,atmosphere demotivant licencie salairies facilement,salaires interessants region parisienne,254
938,13,29/09/2017,J'ai travaillé chez Lectra à temps plein plus de 3 ans,management infantilisant sans aucune vision perspective dévolution international malgré filiales étranger,localisation paris secteur intéressant,254
939,15,19/09/2017,J'ai travaillé chez Lectra à temps plein,canteen,gens sympathiques accueillant étrangères,254
940,15,09/06/2017,Je travaille chez Lectra à temps plein,télétravail ordre jour,situation locaux français agréable,254
941,17,23/11/2019,J'ai travaillé chez Sopra Steria à temps plein,selon équipes pression peut très forte répartition travail peut injuste peu reconnaissance travail accompli peu recadrage quand celui ci nest fait,salaire correct bonne ambiance déquipe confiance développeurs,255
942,17,18/11/2019,J'ai travaillé chez Sopra Steria à temps plein plus de 3 ans,sinteresse envies developpeurs developpeurs bas chaine seul possibilité dévolution chef projet trop dintermédiaires inutiles,bonne mutuelle ambiance conviviale beaucoup projets possibles,255
943,15,16/11/2019,Je travaille chez Sopra Steria à temps plein depuis plus d'un an,salaire proche moyenne basse esn,bonne ambiance techno projets intéressants a écoute,255
944,17,14/11/2019,Je travaille chez Sopra Steria à temps plein depuis plus de 10 ans,anonymat ssii précarité missions,grande société protection sociale,255
945,15,12/11/2019,Je travaille chez Sopra Steria à temps plein,sait quoi fait lendemain,tickets restau nombreuses possibilités dévolution,255
946,29,09/11/2019,Je travaille chez Sopra Steria à temps plein depuis plus de 8 ans,salaire moyenne basse,capacité progression systeme rh suivi collabs autonomie capacité dentrepreunariat capacité a avoir bon salaire personnes a capacité forte,255
947,15,08/11/2019,J'ai travaillé chez Sopra Steria à temps plein plus de 3 ans,salaires suffisants rapport concurrence,belle esprit déquipe consultants,255
948,17,07/11/2019,J'ai travaillé chez Sopra Steria à temps plein plus de 3 ans,salaire faibles source trop grandes frustrations part blabla managérial utilisé endormir mieux manipuler,bon moyen faire expérience monter compétences formations acédémie sopra steria bon,255
949,15,07/11/2019,Je travaille chez Sopra Steria à temps plein,désavantage d’une grande entreprise centralisée,voir différents clients projets,255
950,17,07/11/2019,Je travaille chez Sopra Steria à temps plein depuis plus d'un an,management absent suivi inexistant peu d’effort cohésion équipes dialogue direction impossible cas désaccord,autonomie totale mission missions grandes entreprises projets grande envergure,255
951,15,16/10/2017,Je travaille chez Sopra Steria Recruitment à temps partiel,salaire non augmentation discrimination niveau âge,ambiance conviviale avantages mutuelle possibilité dévolution interne,256
952,29,12/11/2019,Je travaille chez CITECH à temps plein depuis plus d'un an,prononce,entreprise où fait bon vivre belles primes,257
953,15,15/11/2018,J'ai travaillé chez CITECH à temps plein plus d'un an,société nas malheureusement,agence daixenprovence citech très bien accueilli jai accompagné lors préparation entretiens lors mêmes entretiens également tout long mission grâce suivis réguliers jai beaucoup apprécié davoir soutenu davoir certaine liberté,257
954,15,06/12/2019,Je travaille chez Group Adaming à temps plein depuis moins d'un an,salaire forcément dessous marché premiers mois demplois rentabiliser formation pendant formation touchez chômage si droit navez vocation évoluer sein entreprise rester longtemps,adaming laisse chance partir moment où bac minimum sérieux pendant formation mois complète bien amenée,258
955,21,10/11/2019,Je travaille chez Group Adaming à temps plein,aucun suivi dinformation part rh emplois recherchés organisation logistique défaillante choix localisation géographique toujours respectée groupe formation très hétérogène beaucoup dentreprises présentées choix clients très limité malgré dit lors entretiens recrutement nest certain signer cdi suite,richesse enseignement très intense bonnes bases reconversion informatique cdi clef attention nest toujours cas,258
956,13,02/10/2019,Je travaille chez Group Adaming à temps plein,aucun suivi rh manque motivation flagrant personnel formateurs aucune organisation logistique aucun avantage groupe formation complètement hétérogène,formation plus moins complète,258
957,15,25/09/2019,J'ai travaillé chez Group Adaming à temps plein,salaires début peu bien négocier fois quon a fait preuves client,cursus formation très complet accompagnement rh développement personnel,258
958,15,11/07/2019,Je travaille chez Group Adaming à temps plein,mauvaise gestion missions sortie formation,bon programme formation suivi reconversion,258
959,17,03/05/2019,Je travaille chez Group Adaming à temps plein depuis moins d'un an,choix sujet missions limité,bien ceux veulent reconvertir,258
960,21,28/04/2019,Je travaille chez Group Adaming à temps plein,formation indemnisée seulement € euros quand touche chômage gens chargés trouver placement respectent tout choix mobilité alors qu’on assuré bon lors l’entretien c’est attend sans payé prend première mission qu’on veut bien donner si c’est tout où demandé salairedonné fois contrat signé très bas surtout quand oblige déménager sans rien échange,formation mois payée pôle emploi formation très intense intéressante formateur très bon j’ai l’impression lisant commentaires ça dépend formateurs cdi fin,258
961,15,11/04/2019,Je travaille chez Group Adaming à temps plein depuis plus d'un an,manque peut dorganisation salaire nest vraiment motivant,société taille humaine environnement technologique pointe collaboration missions avantages sociale,258
962,29,10/04/2019,Je travaille chez Group Adaming à temps plein depuis moins d'un an,support formation toujours jours faible visibilité carrière,formation accessible tous emploie clé recommande chaudement tous ceux cherche réorienter,258
963,13,03/04/2019,J'ai travaillé chez Group Adaming à temps plein moins d'un an,formation mauvaise qualité formateur dit tout contraire nest impliqué cours flou peu expliqué quand deux élèves comprennent peut pensé pb vient élèves quand plus moitié comprend heureusement trouvé bonnes ressources internet deux personnes élèves bases programmation pris tempsdexpliquer autres communication rh faut quémander sans cesse informations relancer plusieurs fois espérer avoir réponse temps consacré recrutement fois rentre adaming musique nest plus personnes paraissaient écoute disponibles plus tout enfin ny a aucune volonté résoudre pb fait retours réguliers difficultés rencontrées formateur aucune solution na trouvé jai pu observer mêmes difficultés sein autres promotions formation temps jai vu également plusieurs personnes retrouver sans entreprises fin formation attendre locaux alors autres avis semblent décrire formation exceptionnelle comprends toutes formations cette qualité a moins avis reflet réalité parlerai salaires ridiculement bas rapport marché,aide pôle emploi si na droit chômage entre € mois,258
964,15,21/03/2019,J'ai travaillé chez Group Adaming à temps plein moins d'un an,peu davantages salaire dessous marché,ambiance conviviale supérieur direct écoute pousse dépasser,258
965,15,08/03/2019,Je travaille chez Group Adaming à temps plein depuis plus d'un an,salaire très élevé début différentes propositions après première mission salaires proposés plus attrayants,formation adéquat reconversion professionnelle informatique formation intense rapide mois permet dêtre directement opérationnel marché informatique formation accessible si na dexpérience formation base numérique valeurs dentreprise fortes rejoignant valeurs humaines recherchées société ingénieurs daffaires écoute réactivité niveau service rh suivi régulier pendant mission panier repas jour avantageux car peut gérer convenance,258
966,15,04/03/2019,Je travaille chez Group Adaming à temps plein,spécialement dinconvéniants recommande,bonne formation demande mal travail formateurs bons,258
967,15,04/03/2019,Je travaille chez Group Adaming à temps plein,rien spécial signaler,formation complète bonne ambiance travail,258
968,15,04/03/2019,Je travaille chez Group Adaming à temps plein depuis moins d'un an,grosse quantité dinfomation ingérer peu temps,notions base programmation java jee très rapidement abordés accompagnement préparation entretiens dembauche très efficace frais déplacement entretiens dembauche remboursés repas remboursés pole emploi trajets journaliers éventuellement remboursés pole emploi si distance suffisante,258
969,29,04/03/2019,Je travaille chez Group Adaming à temps plein depuis moins d'un an,locaux mérignac plutôt loin bordeaux,formation intense très poussée cdi garantit issue formation mois certes intense vraiment intéressante bel esprit groupe sein promotion formateur particulièrement motivé super investit bordeaux,258
970,29,04/03/2019,Je travaille chez Group Adaming à temps plein,locaux formation peu éloigné commerces,excellente reconversion professionnelle très bons pédagogues prennent temps résoudre problèmes rencontrés peuvent arriver prendre temps libre expliquer notions mal intégrer,258
971,29,25/02/2019,J'ai travaillé chez Group Adaming à temps plein,comprends trop commentaires précédamment lu toutes formations souhaitais faire auparavant payantes très chères là propose non seulement formation cdi clé donc franchement très reconnaissante,qualité formation durée mois seulement frais transports remboursés transparence accompagnement placement rapide après formation,258
972,21,08/02/2019,J'ai travaillé chez Group Adaming à temps plein,salaire bas inexistant suivi considération faible évolution difficile,remboursement transport ticket restaurant formation reconversion,258
