id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
1029,21,"Sep 3, 2019",J'ai travaillé chez Astek à temps plein,"Manque de suivi, augmentation trop faible","Ticket restaurant, Mutuelle,  AfterWork",182
1030,15,"Aug 13, 2019",Je travaille chez Astek à temps plein depuis plus de 3 ans,pas d'intéressement \nLes consultants  ne sont pas tout le temps suivi mais je vois qu il y a un effort sur ca en ce moment,Les avantages sont : \nTicket restaurant\nMutuelle \nAfterWork,182
1031,21,"Aug 2, 2019",J'ai travaillé chez Astek à temps plein,Pas de suivi chez les clients,Processus de recrutement très rapide,182
1032,17,"Aug 1, 2019",Je travaille chez Astek à temps plein depuis plus d'un an,Formation avec un seul suivi,"Communication et engagement mutuels,",182
1033,15,"Jul 31, 2019",Je travaille chez Astek à temps plein,ssii pas de plan de carriere long terme,"salaire ok , rien à dire",182
1034,17,"Jul 29, 2019",J'ai travaillé chez Astek à temps plein,"Manque de suivi, de formations, augmentation trop faible",Je ne me souviens pas,182
1035,13,"Jul 26, 2019",J'ai travaillé chez Astek à temps plein plus d'un an,Une direction qui a tendance à valoriser certains services plus que d'autres et qui reste campé sur des principes vieux de 20 ans ou plus. \nOn vous dit oui une semaine et la semaine suivante on vous explique que se sera non.,Des collaborateurs dans l'ensemble très sympathique.,182
1036,29,"Jul 23, 2019",J'ai travaillé chez Astek à temps plein plus d'un an,"L'entreprise étant en pleine croissance, les managers ne sont pas toujours très disponibles pour leurs équipes, mais même ça c'est au dessus de la moyenne des SSII parce que j'ai vraiment eu l'impression que les managers faisaient leur possible pour être à l'écoute chez Astek, chose que je n'ai ressentie nulle part ailleurs.","En plus de proposer les avantages classiques d'une assez grande SSII pour ses consultants, Astek (à Paris) semble mettre l'accent sur le recrutement de managers humains qui suivent autant que faire se peut leurs équipes. Surprenamment transparents et bienveillants, je n'y croyais plus mais ils existent !",182
1037,21,"Aug 28, 2016",Je travaille chez Astek Group à,Politique: faire un maximum de profit\nManagement: Aucun suivi\nIl vous faut démissionner si la mission ne vous convient pas!,Salaire plus élevé que la plupart des sociétés de services basés a Sophia Antipolis,183
1038,13,"Mar 25, 2014",Je travaille chez Astek Group à temps plein depuis plus de 3 ans,"Si vous ne négociez pas un bon salaire dès le début, vous êtes bloqué avec jusqu'à la fin. Vous n'avez jamais d'augmentation ou alors il vous faut menacer de partir pour en avoir une. Pas de progression dans la carrière. Ils vous promettent des choses à l'oral puis trouvent des excuses pour les rendre caduques. Assurez-vous que vous avez par écrit tout ce dont vous avez parlé, autrement vous vous ferez avoir. Quand...vous exprimez votre mécontentement, ils n'écoutent pas.",Pas de vraie bonne raison. Les bonnes raisons seraient si vous vous vouliez bavarder toute la journée et fumer à la pause café.,183
1039,15,"Dec 9, 2019",Je travaille chez Keyrus Group à temps plein depuis plus d'un an,NULL,NULL,184
1040,29,"Dec 2, 2019",Je travaille chez Keyrus Group à temps plein depuis plus d'un an,NULL,NULL,184
1041,17,"Dec 2, 2019",Je travaille chez Keyrus Group à temps plein depuis plus d'un an,NULL,NULL,184
1042,15,"Nov 25, 2019",Je travaille chez Keyrus Group à temps plein depuis plus d'un an,NULL,NULL,184
1043,13,"Nov 15, 2019",J'ai travaillé chez Keyrus Group à temps plein plus d'un an,NULL,NULL,184
1044,13,"Nov 14, 2019",J'ai travaillé chez Keyrus Group à temps plein,NULL,NULL,184
1045,17,"Nov 4, 2019",J'ai travaillé chez Keyrus Group à temps plein,NULL,NULL,184
1046,15,"Nov 3, 2019",Je travaille chez Keyrus Group à temps plein depuis moins d'un an,NULL,NULL,184
1047,29,"Oct 30, 2019",Je travaille chez Keyrus Group à temps plein,NULL,NULL,184
1048,21,"Oct 30, 2019",Je travaille chez Keyrus Group à temps plein,NULL,NULL,184
1049,17,"Jan 26, 2017",Je travaille chez Yongzhi Plastic Electronics (Shenzhen) Co. à,trop de travail et partage de données,mobilité du job surtout le soir,186
1050,13,"Dec 13, 2019",Je travaille chez Thales à temps plein depuis plus d'un an,NULL,NULL,187
1051,15,"Dec 13, 2019",Je travaille chez Thales à temps plein depuis plus de 8 ans,NULL,NULL,187
1052,15,"Dec 9, 2019",J'ai travaillé chez Thales à temps plein plus d'un an,NULL,NULL,187
1053,13,"Nov 30, 2019",J'ai travaillé chez Thales à temps plein plus de 5 ans,NULL,NULL,187
1054,29,"Nov 28, 2019",J'ai travaillé chez Thales à temps plein moins d'un an,NULL,NULL,187
1055,15,"Nov 26, 2019",Je travaille chez Thales à temps plein depuis plus de 3 ans,NULL,NULL,187
1056,15,"Nov 26, 2019",Je travaille chez Thales à temps plein depuis plus de 3 ans,NULL,NULL,187
1057,15,"Nov 22, 2019",Je travaille chez Thales à temps plein depuis plus d'un an,NULL,NULL,187
1058,15,"Nov 18, 2019",Je travaille chez Thales à temps plein depuis plus d'un an,NULL,NULL,187
1059,29,"Nov 6, 2019",J'ai travaillé chez Thales à temps plein plus d'un an,NULL,NULL,187
1060,29,"Oct 29, 2019",Je travaille chez Thales à temps plein depuis moins d'un an,NULL,NULL,187
1061,29,"Oct 24, 2019",J'ai travaillé chez Thales à temps plein moins d'un an,NULL,NULL,187
1062,17,"Oct 24, 2019",Je travaille chez Thales à temps plein depuis plus de 10 ans,NULL,NULL,187
1063,29,"Oct 20, 2019",Je travaille chez Thales à temps plein depuis plus de 3 ans,NULL,NULL,187
1064,17,"Oct 15, 2019",J'ai travaillé chez Thales à temps plein plus de 10 ans,NULL,NULL,187
1065,15,"Oct 14, 2019",Je travaille chez Thales à temps plein depuis plus d'un an,NULL,NULL,187
1066,15,"Oct 2, 2019",Je travaille chez Thales à temps plein depuis plus d'un an,NULL,NULL,187
1067,15,"Sep 27, 2019",J'ai travaillé chez Thales à temps plein plus d'un an,NULL,NULL,187
1068,15,"Sep 18, 2019",J'ai travaillé chez Thales à temps plein plus de 3 ans,NULL,NULL,187
1069,17,"Sep 2, 2019",Je travaille chez Thales à temps plein depuis plus d'un an,NULL,NULL,187
1070,15,"May 28, 2019",Je travaille chez Thales-Raytheon Systems à temps plein depuis plus d'un an,"Ambiance générale, complexité du programme, évolution et proposition lié à l'aspect politique","Ambiance multi-culturelle, responsabilités, CE, rencontre clients",188
1071,29,"Sep 29, 2019",J'ai travaillé chez L&T Thales Technology Services à,Rien à redire sur les conditions de travail,Bien accueilli\nTravail intéressant\nBonne entente au sein de l'équipe,189
1072,15,"Dec 12, 2019",Je travaille chez Capgemini à temps plein,"Les joournees peuvent etre longues, l'integration n'est pas tres organisee","challenge intellectuel, montee en competences",191
1073,17,"Dec 12, 2019",Je travaille chez Capgemini à temps plein depuis plus de 5 ans,"Lien distant avec le management vu la taille de l'entreprise malgré la décomposition en entités.\nLes perspectives d'évolution varient beaucoup entre les entités.\nDifficile d'évoluer en terme de salaire, les enveloppes dédiées encouragent le turnover.\nLa politique interne encourage les salariés à performer en interne plutôt que sur les projets facturés, si tu fais les deux il faut oublier l'équilibre travail/vie...privée sinon tu stagnes.","Très bonne SSII pour commencer sa carrière, on prend vite des responsabilités.\nLes opportunités sont très larges (Entreprises, missions, localisations, ..etc)",191
1074,15,"Dec 12, 2019",Je travaille chez Capgemini à temps plein depuis plus d'un an,"Le cadre d'application de la valeur 'Honnêteté', On éssaie de vous faire prendre des engagements sans vous mettre au courant des difficultés sur projet ( Mauvaise relations clients, retard de livraison, CDC flou )","Ambiance Start-up sur projets, sécurité d'une grosse multinationale en terme d'emplois / primes",191
1075,15,"Dec 11, 2019",Je travaille chez Capgemini à temps plein depuis plus d'un an,Salaire légèrement moins élevé que chez les autres leaders concurrents (pour un consultant SAP),Culture d'entreprise basée sur l'humain. Bonne école. Bon environnement pour monter en compétence et en grade . Bon équilibre vie professionnelle/privée,191
1076,21,"Dec 10, 2019",J'ai travaillé chez Capgemini à temps plein plus de 3 ans,- Evolution de carrière\n- salaires,- Formations\n- Grand projets\n- ticket restaurants,191
1077,17,"Dec 9, 2019",Je travaille chez Capgemini à temps plein depuis plus de 5 ans,Très très et trop grande ESN,Communautés de pratiques / Esprit innovant et jeune,191
1078,15,"Dec 9, 2019",Je travaille chez Capgemini à temps plein depuis plus de 5 ans,- Evolution de salaire limitée\n- Evolution de carrière compliquée\n- Mobilité possible en fonction des missions,"- Missions inintéressantes pour le compte de clients renommés\n- Environnement de travail de qualité\n- Bon équilibre vie privée / vie pro\n- Equipes compétentes\n- Très bonne société pour commencer sa carrière\n- CE, Plan épargne entreprise, Intéressement, Participation, 13eme mois, Tickets restaurant",191
1079,15,"Dec 9, 2019",J'ai travaillé chez Capgemini à temps plein moins d'un an,- Peu de projets R&D\n- Salaire sur 13 mois\n- Cela peut prendre du temps de changer de projet après l'avoir demandé\n- Les missions ne correspondent pas toujours aux compétences/intérêts du salarié (comme dans à peu près toutes les ESN),"J'ai beaucoup apprécié de travailler chez Capgemini. Je m'y sentais à l'aise, et j'ai trouvé que les collègues, chefs de projet, divers managers etc... étaient très attentifs au bien-être du salarié.\nC'est pour l'instant la seule ESN au sein de laquelle j'aurai plaisir à y retourner.\n\nAvantages : \n- Bonne mutuelle\n- Certains projets intéressants\n- Bonne ambiance\n- Des salaires un peu plus intéressants que...dans les plus petites ESN\n- Tickets restau\n- Télétravail\n- Bon équilibre vie pro/vie perso\n- Politique de favoriser les projets au forfait (au sein de l'agence)",191
1080,15,"Dec 5, 2019",J'ai travaillé chez Capgemini à temps plein moins d'un an,Peut être pas assez d'autonomie.,Il y a un tuteur dédié pour l'alternance et réaliser un suivi. Les missions sont variées et très formatrices,191
1081,15,"Dec 3, 2019",Je travaille chez Capgemini à temps plein depuis moins d'un an,"evolution faible, management local n'est pas bon,","beaucoup d'avantaes, salaire education primes voyage",191
1082,17,"Dec 3, 2019",Je travaille chez Capgemini à temps plein depuis plus de 3 ans,"Négociation salariale assez dure , augmentations assez modestes , distance relationnelle avec l'entreprise","Missions chez de grands comptes , Projets chez le client au sein d'équipes capgemini , Possibilités d’évolution surtout en début de carrière .",191
1083,21,"Dec 2, 2019",Je travaille chez Capgemini à temps plein,Les politiques et valeurs du groupe ne sont nullement appliquées,Les politiques du groupe et ses valeurs sont bien.,191
1084,17,"Dec 2, 2019",Je travaille chez Capgemini à temps plein depuis plus d'un an,"processus de positionnement sur projets, pas toujours transparent et ne corresponds pas forcement aux attentes du consultant.",Fonctionnement en mode projet correcte.,191
1085,17,"Dec 2, 2019",Je travaille chez Capgemini à temps plein,mission qui corresponde pas quelque fois au profil de carriere souhaité,"beaucoup d'avantages comme le ticket restaurant, la mutuelle",191
1086,15,"Dec 1, 2019",J'ai travaillé chez Capgemini à temps plein plus de 8 ans,- une grille de rémunération trop limitative,- De nombreux très beaux projets\n- Une culture équilibrée entre le commerce et le delivery\n- une gestion moderne des compétences et des carrieres,191
1087,17,"Nov 27, 2019",Je travaille chez Capgemini à temps plein depuis plus d'un an,Pas de 13 mois pour les 0-3 ans d'expérience(Grade A).\nUne évolution de salaire très réduite.\nPas de projet innovant.,2000 DH de prime Aid Lakbire. \nBon environnement.\nPause illimité.\nFléxibilité dans le temps de travail.,191
1088,17,"Nov 26, 2019",Je travaille chez Capgemini à temps plein depuis moins d'un an,l'admin est un peu lent,le CE est très bon,191
