id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
736,29,23/01/2019,J'ai travaillé chez Fortuneo SA à plus d'un an,Pas toujours facile d'approuver des choix techniques par la hierarchie,CE ARKEA les primes,154
737,13,16/03/2018,Je travaille chez Fortuneo SA à temps plein,Management deresponsabilisant surcharge de travail pour certains ennui pour d'autres turn over très important outils informatiques dépassés... une direction manquant de leadership,Les avantages de la convention collective des banques entreprise en bonne santé sur un marché en croissance,154
738,21,05/03/2018,Je travaille chez Fortuneo SA à temps plein depuis moins d'un an,management archaïque ou inexistant (des exceptions existent tout de même) et peu de possibilité d'évolution. Middle management qui sclérose l'entreprise (effet d’entonnoir),Des collègues géniaux et une grande solidarité,154
739,13,05/02/2018,J'ai travaillé chez Fortuneo SA à,Pas de formations - Responsables d'équipes sous l'eau et qui n'ont pas le temps pour vous - Faible considération hiérarchique - Des horaires à rallonge charge de travail très importante et aucune reconnaissance,Ambiance générale bonne - Recrutement rapide,154
740,29,01/09/2017,Je travaille chez Fortuneo SA à temps plein depuis moins d'un an,Des outils internes un peu old school pour une entreprise du Web.,Beaucoup de sujets dans un univers concurrentiel en pleine mutation. Bonne ambiance de travail les bon cotés d'une PME avec les avantages d'un grand groupe (congès intéressement...),154
741,13,08/08/2017,Je travaille chez Fortuneo SA à temps plein depuis plus d'un an,Micro management pas de vrai processus. Travail en silos.,Un bon équilibre vie professionnelle – vie privée,154
742,15,13/07/2017,Je travaille chez Fortuneo SA à temps plein depuis plus d'un an,NULL,NULL,154
743,29,06/05/2017,J'ai travaillé chez Fortuneo SA à moins d'un an,NULL,NULL,154
744,15,21/02/2017,J'ai travaillé chez Fortuneo SA à,NULL,NULL,154
745,17,02/10/2016,J'ai travaillé chez Fortuneo SA à plus d'un an,NULL,NULL,154
746,15,02/02/2016,Je travaille chez Fortuneo SA à depuis plus de 3 ans,NULL,NULL,154
747,29,05/11/2019,Je travaille chez Adsearch à temps plein depuis plus d'un an,NULL,NULL,86
748,29,15/10/2019,J'ai travaillé chez Adsearch à temps plein plus de 3 ans,NULL,NULL,86
749,29,12/03/2019,Je travaille chez Adsearch à temps plein,NULL,NULL,86
750,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 3 ans,NULL,NULL,86
751,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 3 ans,NULL,NULL,86
752,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 5 ans,NULL,NULL,86
753,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 3 ans,NULL,NULL,86
754,15,12/03/2019,Je travaille chez Adsearch à temps plein depuis moins d'un an,NULL,NULL,86
755,29,12/03/2019,Je travaille chez Adsearch à depuis moins d'un an,NULL,NULL,86
756,29,12/03/2019,Je travaille chez Adsearch à temps plein,NULL,NULL,86
757,13,09/03/2019,J'ai travaillé chez Adsearch à temps plein plus d'un an,De la vrai poudre aux yeux. Un turnover incroyable des équipes. On vous force la main pour répondre au questionnaire du great place to work ! On vous pousse pour que vous mettiez la meilleure note. Des managers inexistants qui ne sont pas à l’écoute ! Veut prôner des valeurs humaines mais inexistantes ! Aucune parole n’est tenue de la part de la direction ! Je vous livre cette avis pour pas que vous tombiez dans le...piège. Les autres commentaires sont écrit pas des personnes en poste ou des membres de la direction et du marketing. Le suivi candidat n’est pas fait ! On fixe des objectifs irréalistes au nouveau consultant qui n’ont jamais eu d’expérience dans le recrutement. Il faut vous remette en question !! Vous êtes encore loin des leaders de ce marché !,Si vous trouvez les avantages je suis preneur !,86
758,13,12/02/2019,J'ai travaillé chez Adsearch à temps plein plus d'un an,Un turnover record les juniors ca ne coûte pas cher mais encore faudrait-il prendre le temps de les former. Qualité de service: les managers n'aiment pas les dossier de candidatures trop complets bah oui ca prend du temps... Dénigrent les cabinets anglo-saxons pour faire la même chose,En cours de réflexion ...,86
759,29,11/10/2018,Je travaille chez Adsearch à temps plein,a ce stade rien à signaler,une très belle culture d'entreprise les valeurs familiales se ressentent réellement autonomie responsabilités simplicité authenticité...et de l'ambition. Un beau projet d'entreprise du développement sans renier les valeurs,86
760,29,30/07/2018,Je travaille chez Adsearch à,Cette entreprise est certainement plus adaptée à des personnes expérimentées dans le métier (hormis certaines divisions de recrutement dans lesquelles des juniors peuvent s’adapter).,Entreprise en plein développement en France et à l’international. Il y a beaucoup de perspectives d’évolution et la direction nous laisse beaucoup d’autonomie. Environnement propice à l’épanouissement professionnel.,86
761,29,11/07/2018,Je travaille chez Adsearch à temps plein depuis moins d'un an,des procédures à mettre en place permettant de passer de la startup à une société d'envergure supérieure !!,l'ambiance la confiance et le dépassement de soi,86
762,29,14/05/2018,Je travaille chez Adsearch à temps plein,Aucuns inconvénients probants. La marque se développe rapidement alors parfois l'organisation est un peu fouillis mais voilà tout.,La bonne humeur l'entraide et la jeunesse d'esprit de tous les adsearchers.,86
763,15,06/11/2019,J'ai travaillé chez Groupe Adéquat à temps plein,Aucun aucun aucun aucun aucun,Ponctualité sérieux à l'écoute souplesse. Régularité,87
764,17,17/10/2019,J'ai travaillé chez Groupe Adéquat à temps plein,Pas de 13ème mois ni de RTT salaires assez bas.,Bienveillance autonomie pour les commerciaux.,87
765,29,16/09/2019,J'ai travaillé chez Groupe Adéquat à temps partiel,Pas de ce Car franchise,Bonne n e ambiance Rtt une demi journée pour chaque salarié,87
766,21,18/07/2019,J'ai travaillé chez Groupe Adéquat à temps plein,Pas de rtt pas de CE anormal pour une société de cette taille,Mutuelle et carte Tickets restaurants,87
767,15,25/05/2019,Je travaille chez Groupe Adéquat à temps plein,Salaire fixe pas très élevé mais les autres avantages compenses,Commissions atteignable 150 euros de carte resto par mois Mutuelle intéréssante Prime intéressement,87
768,15,05/01/2019,Je travaille chez Groupe Adéquat à temps plein,pas d'avantages sociaux hormis les tickets restaurants,bonne ambiance tickets restaurants mutuelle bonne et réactive,87
769,17,18/12/2018,J'ai travaillé chez Groupe Adéquat à temps plein plus de 5 ans,Manque de moyens informatiques retard dématérialisation,Autonomie flexibilité culture d'entreprise évolution de carrière,87
770,17,07/11/2018,Je travaille chez Groupe Adéquat à,Les horaires mission trop courte 4/5h,Les missions proposés sont fréquentes,87
771,17,03/10/2018,J'ai travaillé chez Groupe Adéquat à temps plein,Trop de travail pour une petite équipe.,Les tâches sont très variées.,87
772,29,02/01/2018,Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans,Comme toutes sociétés de recrutement très peu d'avantages. Mais des supérieurs attentifs aux bien être des salariés.,Travailler dans une société où la simplicité et l'humain sont au coeur de la structure. Bienveillance en interne pour que être bienveillant avec nos candidats et intérimaires. Les salaires fixes ne sont pas énormes mais le variable est important et ACCESSIBLE ! La direction n'est qu'à un ou deux niveau au dessus de chaque employé ! Vous pouvez communiquer avec votre DG sans problème,87
773,29,29/10/2019,Je travaille chez Teads à temps plein depuis moins d'un an,Espace restreint dans les locaux parisiens,Esprit start up / société dynamique et innovante / Autonomie ++,155
774,13,18/10/2019,J'ai travaillé chez Teads à temps plein plus de 3 ans,Mauvaise ambiance entre commerciaux et le reste de l'entreprise. Ceux-ci méprisent leurs collègues opérationnels financiers et techniques. Ils se croient au dessus de tout le monde.,Les locaux sont sympa et les développeurs compétants.,155
775,21,06/09/2019,J'ai travaillé chez Teads à temps plein plus d'un an,Les pratiques douteuses commencent sérieusement à se multiplier. On vous accorde une certaine participation au CE qu'on vous supprime rétroactivement juste après votre démission. Les contrats sont eux aussi tendancieux de nombreux employés se sont vu promettre des actions (avec promesse orale que même en cas de démission il n'y aurait pas de problème pour un système de prorata) pour au final nullifier le tout...lors d'une démission.,Dans son ensemble Teads est une bonne entreprise les salaires sont compétitifs l'environnement de travail est plus que sain et il s'y dégage un bon esprit de camaraderie.,155
776,29,NULL,J'ai travaillé chez Teads à temps plein plus de 3 ans,Locaux un peu petit sur Paris,Process d'intégration parfait ambiance de travail vraiment sympa intérêts du poste salaires et avantages rien à redire travail avec des personnes techniquement pointues et intéressantes beaucoup à apprendre des autres valeurs de la boite et culture appréciable,155
777,29,23/05/2019,Je travaille chez Teads à temps plein depuis moins d'un an,Je n'en vois pas en tout cas qui me touche personnellement.,Condition de travail bienveillance. Projets & techno variées. Manager technique pas trop de dette technique. Recrutement efficace et assez transparent. Responsabilité sociale.,155
778,17,30/04/2019,J'ai travaillé chez Teads à temps plein,Très peu de RTT n’accepte pas le Home Office. Peu d’évolution de carrière,International / adtech / jeune. Teads organise chaque annee un submit pour tous les employés Teads du monde pour qu’ils se rencontrent et partagent leurs expériences.,155
779,21,27/02/2019,J'ai travaillé chez Teads à temps plein plus d'un an,Il y a trop de responsables depuis que les fondateurs sont partis. Beaucoup d'entre eux n'ont pas une formation technique solide et communiquent mal. On dirait qu'ils ne sont intéressés que par leur propre promotion au lieu de travailler pour leur équipe.,Sommet annuel beau bureau horaires légers.,155
780,15,08/12/2018,Je travaille chez Teads à temps plein depuis plus de 5 ans,Certaine équipes manque de vrai manager avec de solides base techniques.,Bonnes conditions de travail projets interessants,155
781,29,29/08/2018,Je travaille chez Teads à temps plein,Aucun A B C D,Très bon cadre de travail esprit d'équipe bon respect de la vie privé / pro.,155
